,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
tried,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11285722990017379,0.0,0.0,0.2338977817803967,0.0
trips,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tucsoncomiccon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695239331534374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turned,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unannounced,0.0,0.0,0.0,0.0,0.0,0.0,0.16802127929707258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uncanny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
understand,0.0,0.0,0.06880364001598785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfortunately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unharmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vanity,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vase,0.0,0.0,0.0,0.18636158269992922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ve,0.0,0.0,0.10050107053844572,0.0,0.0,0.11600471286002051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099122049311464,0.0,0.0,0.0,0.0
vintage,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vintagedoll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vintagevase,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volumes,0.0,0.0,0.0,0.0,0.0,0.158835054413189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waiting,0.0,0.0,0.0,0.15496898240572052,0.0,0.1320792965812181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wandered,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wanted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wearywilly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wedding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weeks,0.0,0.0,0.09051412470066246,0.061291653799110495,0.0,0.0,0.11051958169019928,0.0,0.0,0.0,0.0,0.0,0.0,0.08927213893240006,0.0,0.0,0.0,0.0
weeping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823806881209695,0.0,0.0,0.0,0.0,0.0,0.0
went,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910116142090679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whatsinthebox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812792607005487,0.0
white,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
willie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445693766487825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
win,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
window,0.0,0.0,0.11442733984777648,0.07748449120286026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27143821501340354,0.0,0.0,0.0,0.0
woken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
wondering,0.0,0.0,0.0,0.09318079134996461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
woods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13571910750670177,0.0,0.0,0.0,0.0
work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15159321423764988
wrapped,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27143821501340354,0.0,0.0,0.0,0.0
wrong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
years,0.0,0.0,0.05721366992388824,0.0,0.0,0.0,0.0,0.10589047754302192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
young,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367053806968928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870990353556213,0.0,0.0,0.0
yycers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21870990353556213,0.0,0.0,0.0
